1005033311-8 131011343444232-823223122321211222232244222433211111430000000000000000000000000000000000000000000000000000055.50766283556.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629854.94697937254.94697937254.94697937256.51689306954.94697937256.51689306956.516893069           054.94697937256.51689306956.51689306956.51689306956.51689306956.51689306956.51689306956.51689306956.51689306954.94697937256.51689306954.94697937256.51689306956.51689306956.51689306956.51689306956.51689306956.51689306956.51689306956.51689306954.94697937254.94697937256.51689306954.94697937256.51689306956.51689306956.51689306954.94697937256.51689306956.51689306954.94697937256.51689306956.51689306956.51689306956.51689306954.94697937256.51689306956.51689306954.94697937256.51689306956.51689306956.51689306956.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.068346298
1005123141-8 132230344433333-823343343333311111111122222222222223220000000000000000000000000000000000000000000000000000057.22486231357.80289122557.80289122557.80289122557.80289122557.80289122557.80289122557.80289122557.80289122557.80289122557.80289122557.80289122557.80289122557.80289122557.80289122557.80289122557.80289122557.80289122557.80289122557.80289122557.80289122557.80289122557.80289122557.80289122558.66305329756.77069673958.66305329758.66305329758.66305329756.77069673958.66305329756.77069673958.66305329758.66305329756.77069673958.66305329758.66305329758.66305329758.66305329756.77069673956.77069673956.77069673958.66305329756.77069673958.66305329758.66305329758.66305329756.77069673958.66305329757.80289122558.66305329756.77069673956.77069673956.77069673958.66305329756.77069673956.77069673958.66305329756.77069673956.77069673956.77069673958.66305329758.66305329758.66305329756.77069673958.66305329758.66305329758.66305329756.77069673956.77069673958.66305329756.77069673958.66305329756.77069673956.77069673958.66305329756.770696739           058.66305329758.66305329756.77069673957.80289122557.80289122557.80289122557.80289122557.80289122557.80289122557.80289122557.80289122557.80289122557.80289122557.80289122557.80289122557.80289122557.80289122557.80289122557.80289122557.80289122557.80289122557.80289122557.802891225
1005223331-8 132020333444222-823332223322211111222212222333342111210000000000000000000000000000000000000000000000000000042.76536585443.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924643.19733924641.59743779341.59743779343.78677662443.78677662443.78677662443.78677662441.59743779343.78677662443.78677662441.59743779343.78677662443.78677662443.78677662443.78677662443.78677662441.59743779343.786776624           041.59743779341.59743779343.78677662443.78677662443.78677662443.78677662443.78677662443.78677662443.78677662443.19733924643.197339246
1005321422 1 301220132334223 2222221222222222211111222324344332313400000000000000000000000000000000000000000000000000000 89.9610450691.61764459588.69649487988.69649487988.69649487988.69649487988.69649487991.61764459591.61764459591.61764459590.86974248591.61764459591.617644595 89.8932504791.61764459588.69649487988.69649487991.61764459591.61764459591.61764459591.61764459591.61764459591.61764459591.61764459591.61764459591.61764459591.29495766191.61764459590.86974248591.61764459588.69649487988.69649487988.696494879           091.61764459591.61764459591.61764459591.61764459591.61764459590.86974248591.61764459591.29495766191.42981254391.61764459591.24041049391.29495766191.61764459591.61764459591.14493732490.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.86974248590.869742485
1005413341-8 304020332343233 2233222323222212222222331224323331223200000000000000000000000000000000000000000000000000000 158.5876143160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939160.18950939161.78385161157.08561464161.78385161161.78385161161.78385161161.78385161157.08561464157.08561464161.78385161161.78385161161.78385161161.78385161           0161.78385161161.78385161161.78385161157.08561464161.78385161161.78385161161.78385161161.78385161161.78385161157.08561464161.78385161157.08561464161.78385161161.78385161161.78385161161.78385161161.78385161161.78385161157.08561464161.78385161161.78385161157.08561464161.78385161157.08561464161.78385161157.08561464157.08561464161.78385161157.08561464157.89520711 161.3588751157.89520711 161.3588751157.89520711157.89520711157.89520711160.18950939 161.3588751 161.3588751 161.3588751 161.3588751157.89520711157.89520711
1005513212 1 303230243433243 2233212324222111122323232233223211121100000000000000000000000000000000000000000000000000000144.29158607142.51020847146.96365248142.51020847146.96365248146.96365248146.96365248146.96365248145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684145.74907684146.96365248142.51020847146.96365248146.96365248146.96365248142.51020847146.96365248146.96365248146.96365248146.96365248146.96365248146.96365248142.51020847146.96365248146.96365248142.51020847142.51020847146.96365248142.51020847142.51020847146.96365248146.96365248146.96365248           0142.51020847146.96365248146.96365248146.96365248146.96365248146.96365248146.96365248142.51020847146.96365248146.96365248146.96365248146.96365248146.96365248142.51020847
1005622411-8 220020233434333 123343244433411123232322113324232121130000000000000000000000000000000000000000000000000000060.45379310361.70274170361.70274170361.70274170359.57506095461.70274170361.70274170361.70274170361.70274170361.70274170361.70274170359.57506095461.70274170361.70274170361.70274170361.70274170359.57506095459.57506095461.70274170361.702741703           061.70274170361.70274170361.70274170361.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.70274170361.70274170361.70274170361.06443747859.57506095459.57506095461.70274170359.57506095461.70274170359.57506095459.57506095459.57506095461.70274170359.57506095461.70274170361.70274170361.70274170361.70274170359.575060954
1005734241-8 131040444434344-8133443444333111111111222223333321223300000000000000000000000000000000000000000000000000000 39.7231457840.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.12438967740.87263004440.87263004440.87263004440.87263004440.87263004440.87263004440.87263004439.09555917239.09555917239.09555917240.87263004439.09555917239.09555917240.87263004440.87263004439.09555917239.09555917240.87263004439.09555917239.09555917239.095559172           040.87263004439.09555917240.87263004439.09555917240.87263004440.87263004439.09555917240.87263004440.87263004440.87263004440.87263004440.87263004439.09555917240.87263004439.09555917239.09555917240.872630044
1005824232 2-800330233333222 221124122212222213223333232333333223330000000000000000000000000000000000000000000000000001034.72577157935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694935.07653694933.75335140935.07653694935.07653694933.75335140935.07653694933.75335140935.07653694935.07653694935.07653694933.75335140935.07653694935.076536949 35.64092534 35.6409253435.07653694935.07653694935.076536949 35.64092534 35.6409253435.07653694935.07653694935.076536949           035.07653694935.07653694935.07653694935.07653694935.07653694935.076536949 35.6409253435.07653694933.75335140935.07653694935.07653694935.076536949 35.64092534 35.64092534 35.6409253433.753351409 35.64092534 35.64092534 35.64092534 35.64092534 35.6409253435.53101243533.99993367933.99993367935.53101243535.53101243535.53101243535.53101243535.531012435
1005934242 1 302431333434233 213333233322311112212222213332333222220000000000000000000000000000000000000000000000000000051.13636363652.13987772152.139877721  50.954880552.13987772152.139877721  50.9548805  50.9548805  50.9548805  50.9548805  50.954880552.13987772152.13987772152.13987772152.13987772152.13987772152.13987772152.13987772152.13987772152.139877721  50.9548805  50.954880552.139877721  50.9548805  50.954880552.13987772152.13987772152.139877721  50.9548805           052.13987772152.139877721  50.954880552.139877721  50.9548805  50.954880552.139877721  50.954880552.13987772152.13987772152.13987772152.139877721  50.9548805  50.954880552.13987772152.13987772152.13987772152.13987772152.13987772152.139877721  50.9548805  50.9548805  50.954880552.13987772152.139877721  50.9548805  50.954880552.13987772152.139877721  50.9548805  50.9548805  50.9548805  50.9548805  50.9548805  50.954880551.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256252.13987772152.139877721  50.954880552.13987772152.139877721  50.954880552.13987772152.13987772152.13987772152.139877721
1006012122 1 321220224333333 2221233332333221131232222323333333222300000000000000000000000000000000010000000000000000000228.25410277230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977230.55969977234.75884695234.75884695224.69814927234.75884695224.69814927224.69814927234.75884695224.69814927224.69814927234.75884695234.75884695234.75884695234.75884695224.69814927           0234.75884695234.75884695234.75884695224.69814927234.75884695230.55969977234.75884695234.75884695224.69814927224.69814927234.75884695224.69814927234.75884695224.69814927224.69814927230.55969977234.75884695234.75884695224.69814927224.69814927224.69814927234.75884695224.69814927231.92264257234.75884695234.75884695234.75884695
1006133222 1 302430334434322 223232244433311111121222113322221211120000000000000000000000000000000000000000000000000000040.99632352941.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780742.06773618542.06773618542.06773618542.06773618540.56531703640.56531703642.06773618540.56531703642.06773618542.06773618542.06773618540.56531703642.06773618542.06773618542.06773618540.56531703642.06773618540.56531703640.56531703640.56531703642.06773618540.56531703640.56531703640.56531703640.56531703640.56531703642.06773618542.06773618542.06773618540.56531703640.56531703642.06773618542.06773618540.56531703642.06773618542.06773618540.56531703640.56531703640.56531703642.06773618542.06773618542.06773618542.06773618542.06773618540.565317036           040.56531703642.06773618542.06773618541.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.41042780741.410427807
1006212432 1 302230244333443 2211242422222222111122343322332313123300000000000000000000000000000000000000000000000000000198.70495117200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189204.21492873193.60794076204.21492873193.60794076193.60794076204.21492873193.60794076204.21492873193.60794076193.60794076204.21492873204.21492873193.60794076204.21492873204.21492873204.21492873           0204.21492873193.60794076201.56299841204.21492873204.21492873204.21492873204.21492873204.21492873204.21492873204.21492873193.60794076204.21492873200.71207189200.71207189
1006324132 2-804320443434234 224233223323211112222211114323332222121100000000000000000000001111000000000000000000000000028.254449649 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.5398481327.463244861 28.53984813 28.5398481327.463244861 28.5398481327.463244861 28.53984813 28.53984813 28.5398481327.463244861 28.53984813 28.5398481328.99905991128.999059911 28.53984813 28.53984813 28.5398481328.99905991128.999059911 28.53984813 28.53984813 28.5398481328.999059911 28.53984813 28.53984813 28.53984813 28.53984813 28.53984813 28.5398481328.999059911 28.5398481327.463244861 28.53984813 28.53984813 28.5398481328.99905991128.99905991128.99905991127.46324486128.99905991128.99905991128.99905991128.99905991128.99905991128.90962982727.66387528727.66387528728.90962982728.90962982728.909629827           028.909629827
1006412412 1 301340244334233 2232332422333221121221221132221111111200000000000000000000000000000000000000000000000000000198.70495117200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189200.71207189204.21492873193.60794076204.21492873193.60794076193.60794076           0193.60794076204.21492873193.60794076193.60794076204.21492873204.21492873193.60794076204.21492873204.21492873204.21492873204.21492873204.21492873193.60794076201.56299841204.21492873204.21492873204.21492873204.21492873204.21492873204.21492873204.21492873193.60794076204.21492873200.71207189200.71207189
1006534132 2-804320313212222 213333333333322222222222222333333333330000000000000000000000000000000000000000000000000000044.97882352946.34024064244.48663101646.34024064246.34024064246.34024064244.48663101644.48663101644.48663101644.48663101646.34024064244.48663101646.340240642 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.43315508 45.4331550846.34024064244.48663101646.34024064244.48663101644.48663101646.34024064244.48663101644.48663101646.34024064244.48663101646.34024064246.34024064246.34024064244.48663101646.34024064244.48663101644.48663101646.34024064246.34024064246.34024064244.48663101644.48663101646.34024064244.48663101646.34024064244.48663101644.48663101646.34024064246.34024064244.48663101644.486631016           046.34024064244.48663101646.34024064246.340240642
1006621432 1 302230233334233 222124341433312112222222223332432322320000000000000000000000000000000000000000000000000000060.45379310361.70274170361.70274170361.70274170359.57506095461.70274170361.70274170361.70274170361.70274170361.70274170361.70274170359.57506095461.70274170361.70274170361.70274170361.70274170359.57506095459.57506095461.702741703           061.70274170361.70274170361.70274170361.70274170361.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.06443747861.70274170361.70274170361.70274170361.06443747859.57506095459.57506095461.70274170359.57506095461.70274170359.57506095459.57506095459.57506095461.70274170359.57506095461.70274170361.70274170361.70274170361.70274170359.575060954
1006734121-8 131340444444444-813444344444411111111111111111111111110000000000000000000000000000000000000000000000000000051.13636363652.13987772152.139877721  50.954880552.13987772152.139877721  50.9548805  50.9548805  50.9548805  50.9548805  50.954880552.13987772152.13987772152.13987772152.13987772152.13987772152.13987772152.13987772152.13987772152.139877721  50.9548805  50.954880552.139877721  50.9548805  50.954880552.13987772152.13987772152.139877721  50.954880552.13987772152.13987772152.139877721  50.954880552.139877721  50.9548805  50.954880552.139877721  50.954880552.13987772152.13987772152.13987772152.139877721  50.9548805  50.954880552.13987772152.13987772152.13987772152.13987772152.13987772152.139877721  50.9548805  50.9548805  50.954880552.13987772152.139877721  50.9548805  50.954880552.13987772152.139877721  50.9548805  50.9548805  50.9548805  50.9548805  50.9548805  50.954880551.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256251.65289256252.13987772152.139877721  50.954880552.139877721           0  50.954880552.13987772152.13987772152.13987772152.139877721
1006833311-8 303030332334221 221132143322122212222223132333221211440000000000000000000000000000000000000000000000000000055.50766283556.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629854.94697937254.94697937254.94697937256.51689306954.94697937256.516893069           056.51689306954.94697937256.51689306956.51689306956.51689306956.51689306956.51689306956.51689306956.51689306956.51689306954.94697937256.51689306954.94697937256.51689306956.51689306956.51689306956.51689306956.51689306956.51689306956.51689306956.51689306954.94697937254.94697937256.51689306954.94697937256.51689306956.51689306956.51689306954.94697937256.51689306956.51689306954.94697937256.51689306956.51689306956.51689306956.51689306954.94697937256.51689306956.51689306954.94697937256.51689306956.51689306956.51689306956.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.068346298
1006913232 1 312230244433334 2242321444333111111111221123312232231200000000000000000000000000000000000000000000000000000177.95962282179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477183.22741089174.89889221174.89889221174.89889221174.89889221174.89889221183.22741089183.22741089183.22741089174.89889221183.22741089183.22741089174.89889221183.22741089174.89889221           0183.22741089183.22741089183.22741089174.89889221183.22741089174.89889221183.22741089174.89889221174.89889221183.22741089174.89889221183.22741089183.22741089183.22741089183.22741089174.89889221183.22741089183.22741089183.22741089174.89889221183.22741089179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477179.75719477
1007033441-8 130030343444214-822232242321122222222233112324431111210000000000000000000000000000000000000000000000000000055.50766283556.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629854.94697937254.94697937254.94697937256.51689306954.94697937256.51689306956.51689306956.51689306954.94697937256.51689306956.51689306956.51689306956.51689306956.51689306956.51689306956.51689306956.51689306954.94697937256.51689306954.94697937256.51689306956.51689306956.51689306956.51689306956.51689306956.51689306956.51689306956.51689306954.94697937254.94697937256.51689306954.94697937256.51689306956.51689306956.51689306954.94697937256.516893069           054.94697937256.51689306956.51689306956.51689306956.51689306954.94697937256.51689306956.51689306954.94697937256.51689306956.51689306956.51689306956.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.06834629856.068346298
1007124221-8 132330443443222-813332134424411111122212213232221122110000000000000000000000000000000000000000000000000000047.317934783 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.7958937248.83278810848.83278810848.83278810848.83278810846.70962340846.70962340848.83278810846.70962340846.70962340848.83278810846.70962340848.83278810846.70962340846.70962340846.70962340848.83278810848.83278810848.83278810846.70962340848.832788108 47.7958937246.70962340848.832788108 47.7958937248.832788108 47.7958937246.70962340846.70962340848.832788108 47.7958937246.70962340848.832788108 47.79589372 47.7958937246.70962340848.83278810848.832788108 47.79589372 47.7958937246.70962340848.83278810846.709623408 47.7958937246.70962340846.70962340848.83278810846.70962340846.70962340848.832788108 47.7958937246.709623408 47.7958937248.83278810848.832788108           0 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372 47.79589372
1007232242 1 300340222223123 123333133333312211111122222444344331330000000000000000000000000000000000000000000000000000071.58927018572.79133331572.79133331570.85327222272.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.31239412672.79133331572.79133331570.85327222272.79133331572.79133331570.85327222270.85327222272.79133331570.85327222270.85327222272.791333315           072.79133331572.31239412672.79133331572.79133331570.85327222270.85327222272.79133331570.85327222272.79133331570.85327222272.79133331572.79133331572.79133331572.79133331572.79133331572.79133331572.79133331572.79133331572.79133331572.79133331572.79133331570.85327222270.85327222272.79133331572.79133331572.791333315 72.5768549372.79133331572.79133331572.79133331572.79133331572.79133331572.79133331572.79133331572.79133331572.791333315
1007313312 1 300420344424223 2222221212333211133233232222123321211300000000000000000000000000000000000000000000000000000144.79559945146.25818126144.06223562147.99796066147.99796066147.99796066147.99796066144.06223562144.06223562144.06223562144.06223562147.99796066147.99796066147.99796066147.99796066147.99796066147.99796066147.99796066147.99796066147.99796066144.06223562147.99796066147.99796066147.99796066144.06223562144.06223562147.99796066147.99796066147.99796066144.06223562144.06223562144.06223562144.06223562147.99796066144.06223562144.06223562144.06223562147.99796066147.99796066144.06223562144.06223562144.06223562147.99796066147.99796066147.99796066147.99796066147.99796066144.06223562144.06223562147.99796066146.25818126           0147.99796066147.99796066147.99796066147.99796066144.06223562144.06223562144.06223562147.99796066147.99796066144.06223562144.06223562147.99796066147.99796066144.06223562144.06223562147.99796066144.06223562144.06223562146.25818126146.25818126146.25818126146.25818126146.25818126146.25818126146.25818126146.25818126146.25818126146.25818126146.25818126146.25818126146.25818126146.25818126146.25818126146.25818126146.25818126146.25818126146.25818126146.25818126146.25818126146.25818126146.25818126146.25818126146.25818126146.25818126146.25818126146.25818126146.25818126146.25818126146.25818126
1007432421-8 122230234444143-8232421433232221111221221222433421213200000000000000000000000000000000000000000000000000000113.22235013114.64576149115.02723341114.36601023115.02723341115.02723341115.02723341115.02723341114.36601023111.81148591115.02723341111.81148591114.36601023115.02723341115.02723341111.81148591111.81148591115.02723341114.36601023115.02723341115.02723341115.02723341111.81148591114.82222364114.82222364115.02723341111.81148591111.81148591115.02723341115.02723341115.02723341111.81148591115.02723341114.82222364115.02723341115.02723341115.02723341115.02723341115.02723341114.82222364115.02723341115.02723341115.02723341115.02723341114.64576149115.02723341           0115.02723341114.64576149111.81148591115.02723341114.82222364115.02723341114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023114.36601023
